category,status,title,slug,url,tags,description
sim,listed,Quasar Quota Keeper — 퀘이사 쿼터 키퍼,quasar-quota-keeper,https://games.eastsea.xyz/quasar-quota-keeper/,"simulation, management, strategy","전력·냉각·신뢰 지표를 액션 배분으로 안정화하며 웨이브를 버티는 운영 시뮬레이션. 터치/키보드, Web Audio, 최고 웨이브 저장 지원."
sim,listed,Reef Ledger Keeper — 리프 레저 키퍼,reef-ledger-keeper,https://games.eastsea.xyz/reef-ledger-keeper/,"simulation, management, strategy",정화·산호심기·순찰·연구 정책을 분기별로 선택해 산소/생물다양성/관광/예산 4지표를 균형 유지하는 해양 거버넌스 시뮬레이션.
sim,listed,Spore Colony — 세포 군체 시뮬,spore-colony,https://games.eastsea.xyz/spore-colony/,"simulation, management, strategy",분열·채집·업그레이드·정화로 에너지/영양/독성을 관리하는 무한 생존형 세포 군체 운영 게임.
sim,listed,Teahouse Rush Director — 티하우스 러시 디렉터,teahouse-rush-director,https://games.eastsea.xyz/teahouse-rush-director/,"simulation, management, strategy",Boil/Brew/Serve 3개 스테이션 상태를 실시간 조치로 유지하며 피크 타임 90초를 버티는 운영 시뮬레이션. 키보드/터치 입력과 최고 점수 저장 제공.
sim,listed,Thermal Drone Orchard — 서멀 드론 오차드,thermal-drone-orchard,https://games.eastsea.xyz/thermal-drone-orchard/,"simulation, management, strategy",3개 재배 구역의 온도·수분·병충해 지표를 스캔/관수/환기/방제로 제어해 Integrity를 유지하는 실시간 농업 운영 시뮬레이션.
sim,listed,Tidal Ledger Tycoon — 타이달 레저 타이쿤,tidal-ledger-tycoon,https://games.eastsea.xyz/tidal-ledger-tycoon/,"simulation, management, strategy","물류·에너지·복지 3개 항만 지표를 실시간으로 조정해 신뢰와 현금을 지키는 운영 시뮬레이션. 터치/키보드 입력, Web Audio 효과음, 최고 점수 저장 지원."
sim,listed,Tidal Signal Operator — 타이달 시그널 오퍼레이터,tidal-signal-operator,https://games.eastsea.xyz/tidal-signal-operator/,"simulation, management, strategy",파고·안개·조류를 모니터링하며 비콘/경고등/사이렌을 토글해 위험지수를 제어하는 항만 관제 시뮬레이션.
sim,listed,Voltaic Kite Rigger — 볼테익 카이트 리거,voltaic-kite-rigger,https://games.eastsea.xyz/voltaic-kite-rigger/,"simulation, management, strategy",폭풍권에서 3개 전력 연의 각도를 조절해 발전량과 안정도를 유지하는 실시간 운영 시뮬레이션. 키보드/터치 동시 조작과 최고 기록 저장 제공.
sim,listed,⚔️ Idle Dungeon Delver - 방치형 던전 클리커,idle-dungeon-delver,https://games.eastsea.xyz/idle-dungeon-delver/,"simulation, management, strategy",
sim,listed,⛏️ Void Miner Idle - 우주 채굴 방치형,void-miner-idle,https://games.eastsea.xyz/void-miner-idle/,"simulation, management, strategy",
sim,listed,주식왕 타이쿤 - Stock King Tycoon,stock-king-tycoon,https://games.eastsea.xyz/stock-king-tycoon/,"simulation, management, strategy",
simulation,listed,Ecosystem Engineer,ecosystem-engineer,https://games.eastsea.xyz/ecosystem-engineer/,"simulation, strategy, sandbox, ecology, nature",Build balanced ecosystems by placing flora and fauna. Manage food chains in 15 missions + sandbox mode!
simulation,listed,Woodkind Grove — 목재 숲 경영,woodkind-grove,https://games.eastsea.xyz/woodkind-grove/,"simulation, strategy, forest, ecology, cartoon","5x5 숲 격자에서 나무를 성장시키고 수확해 주문을 이행하는 생태계 균형 전략 시뮬. 과밀 시 병충해 자동 전파, 심기·시비·치료 3액션으로 목재와 평판을 동시 관리하는 고유 Ecosystem Balance 메카닉. 카툰 팔레트."
sports,listed,Catch Basket,catch-basket,https://games.eastsea.xyz/catch-basket/,"game, casual, html5",
sports,listed,⛳ Single Tap Golf,single-tap-golf,https://games.eastsea.xyz/single-tap-golf/,"game, casual, html5",
strategy,listed,Aether Farm Command — 에테르 팜 커맨드,aether-farm-command,https://games.eastsea.xyz/aether-farm-command/,"strategy, tactics, thinking",4개 농장 구역을 선택해 급수·충전·방제·수확 액션을 배분하는 리소스 전략 시뮬레이션. Day 사이클 위험 관리와 최고 수확 저장 지원.
strategy,listed,Alchemist's Tower - 연금술사의 탑,alchemist-tower,https://games.eastsea.xyz/alchemist-tower/,"strategy, tactics, thinking",
strategy,listed,Archive Automata Curator — 아카이브 오토마타 큐레이터,archive-automata-curator,https://games.eastsea.xyz/archive-automata-curator/,"strategy, tactics, thinking",3개 보관 섹션을 선택해 Scan/Repair/Cool/Reorder 액션을 배분하며 전력·열·혼잡을 제어하는 운영 전략 시뮬레이션. 웨이브 상승 압력과 최고 기록 저장 제공.
strategy,listed,Battleship,battleship,https://games.eastsea.xyz/battleship/,"strategy, tactics, thinking",
strategy,listed,Card War,card-war,https://games.eastsea.xyz/card-war/,"strategy, tactics, thinking",
strategy,listed,Chrono Loom Defender — 크로노 룸 디펜더,chrono-loom-defender,https://games.eastsea.xyz/chrono-loom-defender/,"strategy, tactics, thinking","4개 시간 레인의 균열을 위젯(Q/W/E) 배치로 봉합하는 실시간 라인 디펜스. 터치/키보드 동시 지원, 안정도·에너지 관리, 최고 라운드/점수 저장 제공."
strategy,listed,Civic Budget Commander — 시티 버짓 커맨더,civic-budget-commander,https://games.eastsea.xyz/civic-budget-commander/,"strategy, tactics, thinking",정책 카드를 선택해 예산·신뢰·치안·인프라 4자원을 균형 유지하는 무한 라운드 전략 경영 게임.
strategy,listed,Clockwork Reef Keeper — 클락워크 리프 키퍼,clockwork-reef-keeper,https://games.eastsea.xyz/clockwork-reef-keeper/,"strategy, tactics, thinking",3개 산호 존을 선택해 Clean/Seed/Shield 액션을 배분하며 압력 상승 환경에서 Health·Oxygen·Stress를 유지하는 운영 전략 시뮬레이션. 최고 wave·score 저장 제공.
strategy,listed,Dungeon Cards - Roguelike Deckbuilding,dungeon-cards,https://games.eastsea.xyz/dungeon-cards/,"strategy, tactics, thinking",
strategy,listed,Game Ratings Dashboard — eastsea.xyz,dashboard,https://games.eastsea.xyz/dashboard/,"strategy, tactics, thinking",
strategy,listed,Glacier Rescue Switchboard — 글레이셔 레스큐 스위치보드,glacier-rescue-switchboard,https://games.eastsea.xyz/glacier-rescue-switchboard/,"strategy, tactics, thinking","3개 빙하 구역의 긴급 구조 요청을 제한 시간 내 정확히 라우팅해 압력을 제어하는 실시간 관제 전략 게임. 키보드/터치 동시 조작, 체인 점수, 최고 기록 저장 지원."
strategy,listed,Hex Empire — 헥스 타일 전략,hex-empire,https://games.eastsea.xyz/hex-empire/,"strategy, tactics, thinking",Hex Empire — 헥스 타일 전략 — 브라우저에서 바로 플레이!
strategy,listed,Market Echo Arbitrage — 마켓 에코 아비트라지,market-echo-arbitrage,https://games.eastsea.xyz/market-echo-arbitrage/,"strategy, tactics, thinking",3개 시장 가격 스프레드를 읽어 매수·매도를 반복하며 제한 시간 내 순자산을 키우는 실시간 트레이딩 전략 게임. 최고 자산 localStorage 저장 지원.
strategy,listed,Orbital Triage Command — 오비탈 트리아지 커맨드,orbital-triage-command,https://games.eastsea.xyz/orbital-triage-command/,"strategy, tactics, thinking","4개 우주 모듈 손상을 실시간으로 관리하며 정거장 integrity를 지키는 긴급 대응 전략 게임. 1~4/QWE/Space와 터치 패널 동시 지원, 최고 wave·score 저장 제공."
strategy,listed,Paper Gate Arbiter — 페이퍼 게이트 아비터,paper-gate-arbiter,https://games.eastsea.xyz/paper-gate-arbiter/,"strategy, simulation, judgement",라운드마다 바뀌는 규정을 읽고 Approve/Inspect/Deny를 판단하는 서류 심사 전략 게임. 제한된 Inspect 토큰으로 정보 획득 비용을 관리하는 고유 메카닉 제공.
strategy,listed,Pocket Rune — 포켓 룬,pocket-rune,https://games.eastsea.xyz/pocket-rune/,"로그라이크, 덱빌더, 카드, 전략, RPG, roguelike","룬 카드를 조합해 던전을 돌파하는 5분 덱런. 같은 원소 2장 콤보로 화염·빙결·번개·그림자·비전 효과 발동. 3층 던전+보스, 유물 수집, STS식 적 의도 공개. 텔레그램 미니앱 최적화."
strategy,listed,Prism Port Authority — 프리즘 포트 오소리티,prism-port-authority,https://games.eastsea.xyz/prism-port-authority/,"strategy, tactics, thinking","Color·Temp·Priority 규칙식을 해석해 화물을 Dock 1~3으로 분류하는 실시간 항만 운영 전략 게임. 제한 시간 압박, 터치/키보드 입력, 최고 점수 저장 제공."
strategy,listed,Relic Auction Rush — 렐릭 옥션 러시,relic-auction-rush,https://games.eastsea.xyz/relic-auction-rush/,"strategy, tactics, thinking",3개 유물 로트 중 선택과 입찰 티어를 조합해 자산과 명성을 관리하는 리스크 경매 전략 게임. 라운드 진행과 최고 자산 저장 지원.
strategy,listed,Rogue Cards — 로그라이크 덱빌딩,rogue-cards,https://games.eastsea.xyz/rogue-cards/,"strategy, tactics, thinking",
strategy,listed,Rune Forge — 룬 포지,rune-forge,https://games.eastsea.xyz/rune-forge/,"로그라이크, 덱빌더, 카드, 전략, RPG","5원소 룬 카드를 합성해 강력한 효과를 발동하는 로그라이크 덱빌더. STS식 적 의도 공개 + 10가지 합성 조합으로 전략적 깊이 제공. 3층 던전, 45장 카드, 15유물, 18종 적."
strategy,listed,Sanguo Kill Team,sanguo-killteam,https://games.eastsea.xyz/sanguo-killteam/,"삼국지, 킬팀, 덱빌더, 전술, 로그라이크",삼국지 × 킬팀 × 덱빌더 로그라이크. 3인 분대를 카드로 지휘하는 전술 덱빌딩 게임.
strategy,listed,Sanguo: Deck of Kingdoms,sanguo-deckbuilder,/sanguo-deckbuilder/,"deckbuilder, roguelike, strategy, threeKingdoms","삼국지 로그라이크 덱빌더. 세력 충성도 시스템(위/촉/오), 무장 카드, 연환지계 합성. LittleJS 엔진."
strategy,listed,Tempo Tower — 리듬 빌딩 타워,tempo-tower,https://games.eastsea.xyz/tempo-tower/,"strategy, tactics, thinking",
strategy,listed,Tidal Vault Allocator — 타이달 볼트 알로케이터,tidal-vault-allocator,https://games.eastsea.xyz/tidal-vault-allocator/,"strategy, tactics, thinking",3개 구역에 Drain/Store/Shield 액션을 배정해 홍수·안정성·에너지를 균형 유지하는 턴 기반 운영 전략 시뮬레이션.
strategy,listed,Tower Siege,tower-siege,https://games.eastsea.xyz/tower-siege/,"strategy, tactics, thinking",
strategy,listed,Treaty Terminal Director — 트리티 터미널 디렉터,treaty-terminal-director,https://games.eastsea.xyz/treaty-terminal-director/,"strategy, tactics, thinking","외교 이슈 카드에 맞춰 지원·보호·개혁 액션을 선택해 Trust/Budget/Stability를 지키는 실시간 전략 시뮬레이션. 터치/키보드, Web Audio, 최고 점수 저장 지원."
strategy,listed,Void Garden Sentinel,void-garden-sentinel,https://games.eastsea.xyz/void-garden-sentinel/,"strategy, tactics, thinking",
strategy,listed,⚫ Checkers — Play vs AI,checkers-basic,https://games.eastsea.xyz/checkers-basic/,"strategy, tactics, thinking",
strategy,listed,컬트 타이쿤,cult-tycoon,https://games.eastsea.xyz/cult-tycoon/,"strategy, tactics, thinking",컬트 타이쿤 — 브라우저에서 바로 플레이!
strategy,listed,🖌️ Ink War — 실시간 영역 칠하기 전략,ink-war,https://games.eastsea.xyz/ink-war/,"strategy, tactics, thinking","터치/드래그로 인접 칸을 칠하며 AI와 실시간 영역 전쟁을 벌이는 60초 전략 게임. 잉크 게이지(3초 재충전), 잉크 폭탄·실드·드레인 스킬, 난이도별 AI 속도/전략 차등 지원."
uncategorized,listed,Accordion Vault,accordion-vault,https://games.eastsea.xyz/accordion-vault/,,"무료 수집 퍼즐 게임 Accordion Vault을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Amber Harbor Ledger,amber-harbor-ledger,https://games.eastsea.xyz/amber-harbor-ledger/,,무료 시뮬레이션 게임 Amber Harbor Ledger을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Asteroid Forge,asteroid-colony-builder,https://games.eastsea.xyz/asteroid-colony-builder/,,"무료 시뮬레이션 게임 Asteroid Forge을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 진행 저장 지원, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Blade Parkour — J&J Games,blade-parkour,https://eastsea.xyz/games/blade-parkour/,,"무료 HTML5 게임 Blade Parkour — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Citrus Shade Caravan,citrus-shade-caravan,https://games.eastsea.xyz/citrus-shade-caravan/,,무료 HTML5 게임 Citrus Shade Caravan을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,CRT Gravity Blitz — J&J Games,crt-gravity-blitz,https://eastsea.xyz/games/crt-gravity-blitz/,,"무료 HTML5 게임 CRT Gravity Blitz — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Deep Angler,deep-angler,https://games.eastsea.xyz/deep-angler/,,"무료 해양 어드벤처 게임 Deep Angler을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Fortress Frontier — J&J Games,fortress-frontier,https://eastsea.xyz/games/fortress-frontier/,,"무료 전략 디펜스 게임 Fortress Frontier — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Harbor Thread Atelier,harbor-thread-atelier,https://games.eastsea.xyz/harbor-thread-atelier/,,무료 시뮬레이션 게임 Harbor Thread Atelier을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Harvest Lane Broker,harvest-lane-broker,https://games.eastsea.xyz/harvest-lane-broker/,,무료 시뮬레이션 게임 Harvest Lane Broker을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Idle Mine City,idle-mine-city,https://games.eastsea.xyz/idle-mine-city/,,"무료 시뮬레이션 게임 Idle Mine City을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 진행 저장 지원, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,K-Deck Arena,k-deck-arena,https://games.eastsea.xyz/k-deck-arena/,,"무료 배틀 아레나 게임 K-Deck Arena을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Lantern Loom Bazaar,lantern-loom-bazaar,https://games.eastsea.xyz/lantern-loom-bazaar/,,무료 HTML5 게임 Lantern Loom Bazaar을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,loadstone,loadstone,https://games.eastsea.xyz/loadstone/,,"Structural physics puzzle — place beams, steel & cables to build structures that survive real load tests."
uncategorized,listed,Magnet Dash,magnet-dash,https://games.eastsea.xyz/magnet-dash/,,"무료 액션 게임 Magnet Dash을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Magnet Leap — J&J Games,magnet-leap,https://eastsea.xyz/games/magnet-leap/,,"무료 HTML5 게임 Magnet Leap — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Maze Escape — Neon Labyrinth,maze-escape,https://games.eastsea.xyz/maze-escape/,,"무료 퍼즐 게임 Maze Escape — Neon Labyrinth을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Meadow Parcel Weavers,meadow-parcel-weavers,https://games.eastsea.xyz/meadow-parcel-weavers/,,무료 HTML5 게임 Meadow Parcel Weavers을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Nectar Trail Courier,nectar-trail-courier,https://games.eastsea.xyz/nectar-trail-courier/,,꽃을 심고 벌의 비행 경로를 그려 주문 꿀을 완성하세요 — Nectar Trail Courier 퍼즐 전략 게임
uncategorized,listed,Neon Bounce Test — 네온 바운스 테스트,littlejs-test-bounce,https://games.eastsea.xyz/littlejs-test-bounce/,,"무료 HTML5 게임 Neon Bounce Test — 네온 바운스 테스트을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Forge — J&J Games,neon-forge,https://eastsea.xyz/games/neon-forge/,,"무료 시뮬레이션 게임 Neon Forge — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Ghost — 네온 고스트,neon-ghost,https://eastsea.xyz/games/neon-ghost/,,"무료 HTML5 게임 Neon Ghost — 네온 고스트 | Free HTML5 Echo Trail Game을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Juggler,neon-juggler,https://games.eastsea.xyz/neon-juggler/,,"무료 HTML5 게임 Neon Juggler | 무료 HTML5 게임 Free HTML5 Game을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Orbit — J&J Games,neon-orbit,https://eastsea.xyz/games/neon-orbit/,,"무료 우주 탐험 게임 Neon Orbit — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Pinball,neon-pinball,https://games.eastsea.xyz/neon-pinball/,,"무료 HTML5 게임 Neon Pinball | 무료 HTML5 게임 Free HTML5 Game을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Replaced,neon-replaced,https://games.eastsea.xyz/neon-replaced/,,"무료 HTML5 게임 Neon Replaced을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Neon Spiral — 네온 스파이럴,neon-spiral,https://eastsea.xyz/games/neon-spiral/,,"무료 HTML5 게임 Neon Spiral — 네온 스파이럴 | Free HTML5 Orbital Ring Game을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Orchard Signal Caravan,orchard-signal-caravan,https://games.eastsea.xyz/orchard-signal-caravan/,,무료 HTML5 게임 Orchard Signal Caravan을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Pulp Route Allocator,pulp-route-allocator,https://games.eastsea.xyz/pulp-route-allocator/,,"무료 교통 관리 게임 Pulp Route Allocator을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Quake Grid — J&J Games,quake-grid,https://eastsea.xyz/games/quake-grid/,,"무료 HTML5 게임 Quake Grid — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Relay Merge Raiders,relay-merge-raiders,https://games.eastsea.xyz/relay-merge-raiders/,,무료 퍼즐 게임 Relay Merge Raiders을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Relay Rampart - 릴레이 램파트,relay-rampart,https://games.eastsea.xyz/relay-rampart/,,"무료 전략 디펜스 게임 Relay Rampart - 릴레이 램파트 | 무료 HTML5 게임을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Sandcastle Siege,sandcastle-siege,https://games.eastsea.xyz/sandcastle-siege/,,무료 전략 디펜스 게임 Sandcastle Siege을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Shadow Council — 소셜 추론 게임,social-deduction,https://games.eastsea.xyz/social-deduction/,,무료 HTML5 게임 Shadow Council — 소셜 추론 게임을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원. 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Sigil Forge Rogue,sigil-forge-rogue,https://games.eastsea.xyz/sigil-forge-rogue/,,"무료 시뮬레이션 게임 Sigil Forge Rogue | 무료 HTML5 게임을(를) 브라우저에서 바로 플레이하세요. 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Sunlit Buoy Forge,sunlit-buoy-forge,https://games.eastsea.xyz/sunlit-buoy-forge/,,무료 시뮬레이션 게임 Sunlit Buoy Forge을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Sunlit Kite Mercantile,sunlit-kite-mercantile,https://games.eastsea.xyz/sunlit-kite-mercantile/,,무료 HTML5 게임 Sunlit Kite Mercantile을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Sunpetal Magnet Foundry,sunpetal-magnet-foundry,https://games.eastsea.xyz/sunpetal-magnet-foundry/,,무료 HTML5 게임 Sunpetal Magnet Foundry을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Sunset Road Blitz — J&J Games,sunset-road-blitz,https://eastsea.xyz/games/sunset-road-blitz/,,"무료 교통 관리 게임 Sunset Road Blitz — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Terrace Seed Graft,terrace-seed-graft,https://games.eastsea.xyz/terrace-seed-graft/,,무료 HTML5 게임 Terrace Seed Graft을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,Tether Shield Ward,tether-shield-ward,https://games.eastsea.xyz/tether-shield-ward/,,"무료 HTML5 게임 Tether Shield Ward을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Typing Speed — Neon Words,typing-speed,https://games.eastsea.xyz/typing-speed/,,"무료 HTML5 게임 Typing Speed — Neon Words을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Universal Design Quest,universal-design-quest,https://games.eastsea.xyz/universal-design-quest/,,"무료 생존 어드벤처 게임 Universal Design Quest을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,Willow Barge Syndicate,willow-barge-syndicate,https://games.eastsea.xyz/willow-barge-syndicate/,,무료 HTML5 게임 Willow Barge Syndicate을(를) 브라우저에서 바로 플레이하세요. 간단한 조작하며 . 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,레트로 레인 디펜스 — J&J Games,retro-lane-defense,https://eastsea.xyz/games/retro-lane-defense/,,"무료 전략 디펜스 게임 레트로 레인 디펜스 — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,룬스톤 심연 (Runestone Depths),runestone-depths,https://eastsea.xyz/games/runestone-depths/,,"무료 HTML5 게임 룬스톤 심연 (Runestone Depths) | J&J Games — 무료 HTML5 로그라이크을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁, 다양한 레벨. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,묵던전 (Ink Dungeon),ink-dungeon,https://eastsea.xyz/games/ink-dungeon/,,"무료 생존 어드벤처 게임 묵던전 (Ink Dungeon) | J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,부족 마을 건설사 — J&J Games,tribe-builder,https://eastsea.xyz/games/tribe-builder/,,"무료 HTML5 게임 부족 마을 건설사 — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,부족 정복 전쟁 — J&J Games,tribe-conquest,https://eastsea.xyz/games/tribe-conquest/,,"무료 HTML5 게임 부족 정복 전쟁 — J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,세포합성소 (Cell Synthesis),cell-synthesis,https://eastsea.xyz/games/cell-synthesis/,,무료 세포 전략 게임 세포합성소 (Cell Synthesis) | J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원. 다운로드 없이 PC·모바일 모두 지원.
uncategorized,listed,조약돌 골프 (Pebble Golf),pebble-golf,https://eastsea.xyz/games/pebble-golf/,,"무료 HTML5 게임 조약돌 골프 (Pebble Golf) | J&J Games을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
uncategorized,listed,철왕관 연대기 (Ironveil Chronicle),ironveil-chronicle,https://eastsea.xyz/games/ironveil-chronicle/,,"무료 배틀 아레나 게임 철왕관 연대기 (Ironveil Chronicle) | J&J Games — 무료 HTML5 RPG을(를) 브라우저에서 바로 플레이하세요. 키보드와 마우스/터치로 조작하며 진행 저장 지원, 점수 경쟁. 다운로드 없이 PC·모바일 모두 지원."
